ensembl_id	Name	SBS1	SBS2	SBS4	SBS5	SBS13	SBS40	SBS45
ENSG00000000003	TSPAN6	0.9136931718965339	0.626006898056908	0.5105799984593274	0.3491780484924456	0.5519679860713975	0.36317950006265265	0.5938616495731732
ENSG00000000005	TNMD	0.9676807490225097	0.17155950762681163	0.6906175359721469	0.8900999107963852	0.43341985829369734	0.6745060893679924	0.09676606178904719
ENSG00000000419	DPM1	0.10323556876831044	0.7186524461207652	0.10481159013999945	0.14008839126524616	0.9381119316322992	0.06073124070523261	0.37287923691871716
ENSG00000000457	SCYL3	0.333842550548494	0.20317719393872966	0.10999158186376666	0.8858336572137966	0.33988276375625215	0.1765402726288811	0.0716522745098834
ENSG00000000460	C1orf112	0.599006928452257	0.17866165528763928	0.5776319423820202	0.05756664308995698	0.2933320691110106	0.9339889948249015	0.03162552602497286
ENSG00000000938	FGR	0.4049467867751897	0.1502444424201239	0.0011937155603831096	0.20277679652118077	0.04077136636771143	0.01736853840810286	0.11023179896537859
ENSG00000000971	CFH	0.7091443957073162	0.13446261117282038	0.11696170091335736	0.679781974494293	0.4104817926944845	0.06840676997835736	0.3558056198584435
ENSG00000001036	FUCA2	0.07088443206843405	0.005795425782863971	0.1728082661993436	0.05560074070783818	0.00551416088935148	0.602243581568848	0.4865951310073032
ENSG00000001084	GCLC	0.9247389219786242	0.9349074862672914	0.48020559253930306	0.5206414453357023	0.435108380922564	0.41821084589348434	0.6781577306768175
ENSG00000001167	NFYA	0.9783849977289463	0.9023471239674685	0.23112892185459447	0.5783608533300278	0.9877277112216202	0.10081366229163662	0.29096630636784027
ENSG00000001460	STPG1	0.9480365780705388	0.5000266175929812	0.5751160299804916	0.16469336908775786	0.7011617820921618	0.7269984361153606	0.7396577851672884
ENSG00000001461	NIPAL3	0.07333071419638872	0.7280033352235609	0.13725294464010063	0.8049691996307917	0.6249652282812947	0.030097954125820333	0.35488407705333536
ENSG00000001497	LAS1L	0.24894949073702255	0.1661920408905051	0.906002381943944	0.21447634862617523	0.3340820758467403	0.9171011569747889	0.9145013272606145
ENSG00000001561	ENPP4	0.07508248671539236	0.6169169602675619	0.4084186730245627	0.48282783326729073	0.4686609929877805	0.1548494350994911	0.11655368857741621
ENSG00000001617	SEMA3F	0.6917398167750781	0.9944480819477912	0.08166969645238152	0.9605673885743413	0.6911187398814371	0.09566796013101528	0.05004604340348223
ENSG00000001626	CFTR	0.1787819628156735	0.21475391458611368	0.019322863305434746	0.034929228821370194	0.10658035162912526	0.3452244850728654	0.30961756997033335
ENSG00000001629	ANKIB1	0.6399675841757764	0.10550596890480525	0.7742046636474759	0.2043817253395535	0.15913295458325624	0.8869147235816033	0.5968998258559697
ENSG00000001630	CYP51A1	0.16758565286761984	0.13765628038361777	0.8793227408930221	0.1813574236151611	0.11468786131333131	0.860629652750512	0.1502994890569339
ENSG00000001631	KRIT1	0.0943213751759194	0.0004879594868799793	0.392620219507291	0.7671874430162299	0.0006379216349756969	0.6078963087088259	0.5137022460928903
ENSG00000002016	RAD52	0.0044110857702406815	0.00205657141974669	0.5239570572920584	0.7798204993087132	0.001597256594038331	0.39867014841853576	0.094893944307668
ENSG00000002330	BAD	0.16945452861081564	0.01838348607343255	0.41858239059192426	0.5955883513032361	0.017950404403520588	0.36573356758561815	0.9010095025218847
ENSG00000002549	LAP3	0.3003699149437506	0.10089302643524331	0.9450381573613624	0.10600080080340216	0.05540220570758741	0.9622930723565546	0.44724855756962223
ENSG00000002586	CD99	0.0550262683902847	0.06854288945795242	0.8654534584511121	0.6278315569188206	0.11895867246972862	0.6560379092565375	0.01861230693953202
ENSG00000002587	HS3ST1	0.35084235965470245	0.3714005064196755	0.5872377893816216	0.3449855161812301	0.2673940519202816	0.716547810537399	0.9822431506757091
ENSG00000002726	AOC1	0.9055643838006833	0.27471435686439083	0.12148524919563368	0.36566856301031936	0.10073403751121005	0.16927506508237322	0.5698066611851348
ENSG00000002745	WNT16	0.12840123543961326	0.5968239999406294	0.07496966100900346	0.5452941037107731	0.7024920697907815	0.026159669491124662	0.5567280342066422
ENSG00000002746	HECW1	0.27011360721191907	0.8878591894088239	0.8642994327549234	0.7371168093231271	0.8183308857469994	0.346747120162364	0.487146385057759
ENSG00000002822	MAD1L1	0.1350665326244097	0.007665658059418267	0.06830173819417591	0.8803394551314366	0.005613726320975631	0.14022078573463698	0.16337386430123507
ENSG00000002834	LASP1	0.7605370560874891	0.004679085901295448	0.8972897739740782	0.5892284255741569	0.007288674359197726	0.96959678421516	0.03808512746328422
ENSG00000002919	SNX11	0.07258992093493964	0.0068422687817877486	0.2886283036320715	0.31525542524053807	0.007562893960971655	0.5263604078890434	0.22158738850912355
ENSG00000002933	TMEM176A	0.16712078198825553	0.13083935328976815	0.6149209801161404	0.7874276403003312	0.22120713837586667	0.40157727215222705	0.740648288564066
ENSG00000003056	M6PR	0.028495863215501394	0.006927878048319196	0.03140671323277559	0.030579817380480708	0.0033754722359132625	0.06695140330106822	0.1452417531047354
ENSG00000003096	KLHL13	0.6201224273715968	0.874850817412405	0.3112456820402159	0.17276128819331263	0.7216733550139289	0.34162477944560077	0.6593546762835397
ENSG00000003137	CYP26B1	0.9299761485556453	0.9824688546214491	0.36920993494838694	0.4018995248612386	0.9419002493853265	0.3961881094519769	0.7665429915383821
ENSG00000003147	ICA1	0.9772169184635895	0.602490862107747	0.008412757059908243	0.17963857925085824	0.46617097519377704	0.02988793658664921	0.744614446242978
ENSG00000003249	DBNDD1	0.8380821139529331	0.09213483496065893	0.2503748367525221	0.3627248347977493	0.23986695980456685	0.4938864052999401	0.9446789229084077
ENSG00000003393	ALS2	0.3462580504711571	0.09813849770589249	0.9765973127826226	0.87542829923191	0.053303822421471456	0.5139115575895814	0.1494051390402407
ENSG00000003400	CASP10	0.12921000095466326	0.571834300922291	0.45616270152252103	0.020226849687319602	0.6970840745635989	0.6616261101654113	0.10962441034620699
ENSG00000003402	CFLAR	0.3888427830864538	0.12150503189055155	0.6654490492818923	0.9804239304880764	0.17288027768871708	0.4051238373096956	0.26764308744701537
ENSG00000003436	TFPI	0.727798800523553	0.8146298201280431	0.9403686541174766	0.006607433199408934	0.8541066590755676	0.45619798528017164	0.07595819166388426
ENSG00000003509	NDUFAF7	0.0964534654107151	0.01594758481395855	0.3282848434209581	0.49348224449530154	0.1541485867459779	0.1962667226511355	0.13669572632019325
ENSG00000003756	RBM5	0.0017583623537662308	0.0002115368230035811	0.9672405991124287	0.5591315314955843	0.0011908873424996502	0.9293270950462545	0.03683993443298658
ENSG00000003987	MTMR7	0.27141376587231064	0.059535503635546536	0.8070031378583494	0.5611153330807088	0.06463841333557392	0.9188466253065573	0.5829813196650999
ENSG00000003989	SLC7A2	0.6352441741794532	0.5259206124149904	0.45705792291781067	0.7956201556682458	0.6145886217683469	0.3188865531846661	0.14549160723646098
ENSG00000004059	ARF5	0.0998789772358293	0.007190310650795705	0.9135622048815247	0.6156229771220725	0.009159550449324906	0.7971830934003376	0.7953876554681006
